article_id,x,y
206265,-0.94467413,-4.8157926
269417,-4.1645246,-2.825924
279489,-2.4700253,-3.6959817
191143,4.1463327,-1.3089256
29743,-0.002812282,7.814161
95505,-1.5151922,6.932896
181613,-6.057945,0.99234974
255449,-7.3752403,4.5289497
86082,5.824228,-4.9151926
261250,-5.1959124,2.97532
38286,5.8476424,-2.806517
106524,6.1136703,-2.0196295
125869,3.5818412,-2.3933809
47893,3.2424893,-2.3979366
48899,-1.1225097,-3.738405
156016,4.4159236,-9.575068
37063,12.665343,-2.5252693
269426,-2.7646787,0.17626089
150856,0.08547722,-7.752367
241688,-3.652685,1.4674231
241958,-1.0584936,2.7627516
157553,-3.1761649,-5.731184
95415,-1.935888,3.5965729
95477,-1.4324034,4.4727497
230176,1.9495753,-1.0198941
117677,1.453523,6.8024487
100765,6.61548,-1.7063135
36687,2.8965027,-3.4862916
11894,-2.4609358,-0.99033767
106476,8.668551,-4.4056425
281974,-1.1988893,-3.1142972
282446,3.5180514,-1.3703731
206009,0.99899745,-7.114345
284878,1.1839912,-5.526091
220130,-6.31564,4.021249
298386,-3.8242354,4.5398335
210046,2.9031096,-2.4500537
326499,-1.3392037,1.3377812
280061,0.3538001,-3.8701303
280589,2.625762,-1.2075983
285598,0.5303165,-2.5999234
333878,1.1536946,-0.6567678
356248,0.71928555,-9.508042
288513,1.2324842,3.0528412
321330,-2.689032,0.09110775
96039,0.2810745,3.9829588
102873,13.581408,-3.666528
39028,7.535161,2.507215
337749,-3.0356884,4.178766
134796,-5.036145,6.5053167
134942,-2.8989828,3.679473
48016,-3.6092763,3.205457
31102,-4.995384,4.507562
204638,-0.15386252,-4.2776756
204639,1.2698423,-5.4643564
341083,-2.1496801,1.5747588
363603,-2.3156676,-2.5681424
42476,3.3800318,-0.12962708
42655,2.5106292,0.6925299
265629,0.17432089,-0.0479549
210447,-1.0244646,-6.3397284
223520,-5.8894467,-1.4647384
10207,-7.055577,4.323305
140909,-1.3876349,3.58536
96985,-0.7343619,5.1345763
173480,-5.4691606,4.3142185
256732,-5.394439,8.950346
75007,-1.8777928,-5.339693
76397,-2.3160367,-3.2459931
199820,-1.8811063,-1.6272374
264021,-5.4108787,2.7384102
305190,-0.4423526,1.1351035
330785,-1.0460621,-0.5844679
362052,3.2789207,1.015182
38575,-0.11447404,-3.8130338
122818,-5.6907167,4.8179026
159119,-1.1810753,-8.251677
9969,-7.5083385,5.0858817
10587,-4.3725495,3.118322
310882,-3.621658,2.5192327
311069,0.26047373,0.88796645
89378,6.58348,-2.3380744
357480,2.6399298,-7.483037
118719,-5.9386272,2.2279902
189593,0.32654837,5.890036
198281,-5.942512,4.5136213
106751,9.599132,-3.6337347
140400,1.2376645,0.00489876
170092,-5.136802,2.1027954
234632,-1.8253033,2.246731
332615,2.8160453,-1.1742357
61345,9.766999,-6.5630646
61371,3.2202945,-4.5225387
61384,6.5550876,-1.4353024
8393,-2.676009,2.5649183
72560,11.015342,-1.308367
169067,-4.2574916,1.1897248
355502,5.198276,-3.7317193
269364,-3.96704,-3.740052
241612,-3.0172045,0.73299503
166547,3.2323573,-7.5698967
56126,-0.7691384,-2.0847201
99754,7.646019,-1.0885259
279201,-4.7361298,-0.96252203
282495,-2.5464141,-2.9279401
269890,-2.21088,-0.346074
4567,0.45580408,0.6976901
170115,-3.5222323,1.9510484
99812,6.7178607,-1.8237927
104167,3.815188,-8.461886
222848,2.0805836,-3.3371603
205944,-0.47836772,-5.7770767
6098,-5.0555444,-1.3473179
33652,-0.36042112,-0.37593415
860,-0.70428497,-0.9926538
906,-0.31665444,-3.1257071
330081,-1.9120386,2.0498471
68899,2.304444,-4.4462285
211145,3.9951847,-2.9028294
309380,-3.5764403,1.057154
220896,-1.3273147,3.506388
99963,5.0620193,0.7660043
283343,3.1122487,-3.4580035
181031,-5.271827,1.9038473
92065,-3.4506042,5.904819
93587,2.7377086,2.5118213
93893,0.501181,6.6642895
167179,-0.36952713,-4.463382
297460,-5.258466,2.3911905
35639,5.2675824,-2.559605
271821,-2.6283884,0.9629325
39678,-2.1762438,-0.24068923
50132,-1.6517739,-2.9399698
45209,-4.0137725,3.6219544
45331,-1.1879205,-5.494171
45337,1.9792327,-3.16038
45343,-3.135822,-1.3076903
45356,-4.7436423,-2.3156245
45698,-2.7055492,-0.5778267
186154,-1.0405663,6.6775985
206270,1.4761852,-5.9393334
86717,6.90833,-2.9040322
86987,1.6165802,-3.3909404
229265,-1.8628305,-3.0507433
229312,-4.698907,-1.3618398
232849,-3.7467983,-4.787466
216574,-2.9289625,2.0734918
216970,-3.473802,1.6794857
312642,-2.0598392,-0.98072964
58645,1.502962,-3.077307
35910,0.4361544,-2.704995
64236,-0.6580027,-6.9085546
64239,3.887453,-6.0623727
182248,-6.2084475,2.0676816
280512,-3.052734,-4.5435557
281120,-0.18488911,-1.036607
95659,3.9904916,2.7174056
288887,-2.0040462,4.4435973
324555,-3.7654903,0.68183404
38820,8.979372,0.21030584
54826,-4.7770805,1.2322712
40120,0.3177706,-4.892734
73235,-1.5554295,-3.8685458
145059,-1.7120534,4.361786
8435,0.20647702,1.545333
204515,1.1449801,-6.415621
284942,-4.449501,-0.33932346
333328,-1.8814073,0.14368181
339780,-4.9962745,3.3287737
340136,-0.78376865,-0.7109062
342792,-3.98059,3.6351988
342822,-1.6963347,1.168814
283165,-0.42946208,1.942035
133275,-4.463909,5.827945
100859,0.06092071,-5.0687017
100882,1.7426244,-5.8544173
106966,0.6620083,-6.0573378
119098,-0.5814427,-0.33919817
234287,-2.9443908,-1.0541062
237581,-0.6231677,-3.0409813
45640,-5.00457,-3.8502667
45882,-5.227839,-2.586512
7626,-1.3474717,-0.21255414
89438,4.1829305,0.066565126
284984,-2.156242,-5.1632996
4425,-3.6561942,0.464193
193517,-0.96410185,1.1009618
230608,-1.4240646,-4.7676697
174883,-5.4654145,4.089168
102541,5.31693,-4.783399
61917,5.932301,-1.3213514
62802,1.3930255,-8.089618
42961,2.9774308,-4.787256
67332,4.4591155,-3.2402356
151492,-1.0971788,-1.8701464
348484,-0.5787128,0.2316573
87619,7.532857,-3.4730828
276742,-1.393922,5.6251287
209738,5.618175,-2.988176
231566,-0.7383095,-3.0081394
28595,-5.6078086,9.30947
28674,-2.3712304,6.6177955
97834,6.405032,-4.794941
280506,0.5577043,-3.5398033
335061,1.5887563,-2.9283738
198114,-4.8745537,-2.020849
68918,0.03691729,-4.0107684
225913,0.14547041,-5.2541633
141389,0.28931463,0.77666646
244600,4.2480974,1.0462471
245009,0.58316725,2.0653973
83833,0.48214087,2.2215385
34509,1.800161,-3.4264643
357978,4.9912467,-7.218397
67383,1.5259074,-5.0641446
97607,-0.9132791,6.6617374
51164,10.418753,-0.72467345
219731,-2.3286886,1.1958753
272721,2.588128,-1.3826779
356401,0.9195452,-6.076673
357705,0.48878145,-4.9256396
157283,0.06541419,-7.206438
82321,-0.66647846,2.8912666
97126,8.802757,0.5622903
86951,5.642852,-4.1853647
53995,-0.4725274,-5.4220614
227843,0.563329,-5.2516103
145253,-4.3316245,3.5003116
163423,2.3765228,-0.98131955
258022,-3.159013,7.55679
319456,-2.1530368,0.28547585
358793,-3.9931881,2.2106664
235649,1.2788823,-3.3451803
52004,-3.4299114,-0.24593543
310235,-3.137934,4.0832696
220975,-1.7051933,1.355699
250575,3.8505917,2.57976
86276,8.106372,-5.632725
149922,-0.2633262,-5.110547
331146,-2.646293,0.31139988
358470,0.56223094,1.8165439
348863,-8.148527,3.0499175
350594,-3.2597158,1.8249965
337449,-1.0976167,0.07005304
211306,-0.15180369,-5.557581
72847,-0.87800944,-6.2163887
72867,-3.226931,-5.714809
2042,-1.6683664,1.3322518
199842,-6.5128775,1.2338046
42872,4.4871526,-1.7605567
67482,-2.0894637,-5.67524
39902,2.7625322,-1.4269397
110932,-2.3999705,-0.717768
315473,0.031991854,-0.6230137
61603,15.18606,2.0676455
91519,1.6263287,1.2888905
93710,4.0526237,-0.9253952
281052,2.2229896,0.42412668
47024,-4.0015645,-3.6884778
208651,4.155823,-6.21847
74765,2.2580256,-2.9766297
165364,-0.060143277,-5.4588184
62165,-2.8966062,1.1303225
200735,6.291471,0.068454124
200754,2.03043,-1.6404687
145952,-4.1437407,6.7288523
21275,-4.633766,1.1522778
88711,4.204953,-2.3299036
281363,-4.466802,-6.7759967
281820,-1.1647941,-3.2961779
281850,-2.8720918,-5.2528243
282872,1.1145619,-4.1593037
283821,1.5027729,-2.8082232
284054,5.3487344,-4.6987348
285470,2.8530035,-5.3686194
357318,1.1565003,-6.851521
164703,-3.237192,-3.6850483
165083,0.27207184,-3.6628463
165084,2.5394166,-2.4097733
165089,0.007877841,-3.2468977
277520,-2.561445,-3.8131585
309817,-2.7635696,0.15757684
270856,-1.7781894,-2.2943418
271049,-3.629617,2.3156707
165134,1.9089022,-3.7008553
210901,3.9992154,-5.2812815
172857,-1.0356213,2.696449
173397,-2.5331614,-2.6781704
175205,-7.899454,5.672344
239848,3.6776688,-2.5823028
219321,-4.620509,1.5631851
360091,-2.9032404,-1.1282883
230929,-2.1153471,-3.2392614
291223,-2.6196518,3.4230838
312566,-2.4278169,-1.0903919
313194,-3.343143,0.37097883
152787,-2.078737,-6.852968
229673,0.6976077,-3.6740775
280264,-2.7301335,-4.9935594
82591,0.789822,1.0061686
38607,3.275546,-5.31064
225621,1.3284798,-5.6390424
117251,1.1590273,4.393517
55192,-5.0145435,0.80989593
322648,-6.718287,5.89254
100886,2.323549,-6.9456925
106735,7.8637285,-2.9715242
144700,-2.9827569,2.6994128
88078,6.436166,-5.568147
220502,-0.87867445,0.48907968
297165,-3.5613527,0.6588157
211266,2.021498,-7.5374246
332874,0.992353,-0.9109496
332881,4.8733096,-1.2418145
332887,2.0801604,1.5488182
332888,1.2797111,-1.495887
332891,2.6205173,-2.2805872
332893,2.7475536,-1.3100395
332906,2.7565844,-1.3570966
332909,1.2393023,-0.8065518
60256,7.8174195,0.73537767
45900,-3.161538,-2.0435371
259519,-2.143555,1.4320724
42955,1.5482429,-1.2568517
274910,1.134802,-3.4082363
8207,-6.0845265,4.9018474
255717,-5.7201743,-0.19999473
288478,-3.0980115,4.481309
288637,-3.0501063,6.307345
288963,-0.09485892,4.101861
289004,-2.1452022,5.489631
261368,-4.277592,2.1686563
261453,-4.2745814,1.8920943
336899,-2.6344104,-3.8986878
153695,-0.57511324,-6.2980537
7380,-4.6151047,0.29101092
41745,2.2726772,-4.454703
308659,-4.1007586,3.4824283
332255,-3.5829751,4.441408
234200,1.2913872,-2.9066195
168187,5.247224,-5.1677256
277684,2.8477745,-3.7183247
239863,0.23956059,3.9117904
234222,-4.2140794,-2.877453
235631,-0.46652374,0.13216184
249223,-3.3439357,2.35827
249224,-4.8600626,2.9446497
249566,-1.1841844,2.2101705
249650,-4.9773474,-0.06378378
350933,-3.6186976,3.8247695
351296,-3.918636,4.119751
352067,-4.3374968,3.5796418
349905,-0.72098243,-2.4587543
349969,-4.1882677,0.21385935
64411,2.6668801,-4.137088
178322,-1.038985,0.84726894
178429,-1.2433693,1.6977851
179490,-3.565849,2.442082
180162,-2.9565263,-1.0874178
181003,-7.472962,-0.22398867
182379,-8.717032,6.092906
279692,-0.77336115,-4.6279163
279767,-2.2884972,-4.2021594
290367,-1.8999165,7.5327864
153846,-2.1150284,-3.212247
177799,-3.3883984,5.163758
152536,1.0450357,-5.586268
62886,5.0402126,-2.5314803
96726,-1.6164712,4.222392
169127,-3.5986462,2.2274334
118271,-0.05192133,3.7715364
220397,-1.3676729,0.56465644
62092,-0.9814937,-3.296464
89706,9.014065,-0.26547816
89722,6.3843675,-6.262762
89732,7.066357,0.85205024
89733,2.6717577,-3.2234294
89739,10.969106,-2.9677734
236197,-1.1303875,-7.2122827
236208,1.1191723,-7.5741024
211464,4.48163,-4.9018645
106014,7.7525306,-2.1170802
114283,-4.258642,4.235348
210411,-1.801686,-1.2585783
205523,-1.1219355,-6.829367
361741,-3.4373121,1.6174006
281548,-0.019021885,-1.4110056
289724,-3.1170478,1.6882017
196714,-5.754006,-0.38621292
197593,-4.1487427,-3.344986
197791,-2.1137488,-1.1424947
197998,-4.454214,2.440364
199912,-1.3227708,-5.456433
337293,-0.8517031,-0.82485646
337541,-1.767396,-2.086447
40864,2.0369878,-3.5025542
42541,0.2664935,-2.593084
42542,2.6878934,-3.931726
42701,5.636081,-0.824794
42703,7.5066643,-1.0402049
219829,2.7311304,-0.37418178
65298,0.3520993,-8.827409
173487,0.021207,3.2477684
177260,0.50667363,5.6385183
177262,2.848684,2.5964792
210560,6.50725,-2.5026548
231325,-0.5537494,-6.3495507
29669,-1.6285118,0.96561766
38450,7.57362,-1.4660147
70668,2.6448286,-3.1709077
338403,2.8050714,-3.653096
257328,-1.6552386,3.5409641
33458,4.711886,-1.8990772
111262,-7.1597366,3.0782247
237533,2.8952663,-2.7879515
79017,0.63765407,2.4212475
83710,-2.9875314,4.2900815
84415,-1.1799533,4.395373
138754,-1.1096268,1.2777075
138776,-1.0328132,3.1883438
249536,-5.2543373,0.11396567
257042,-5.3815026,7.2533813
257974,-1.0217543,6.490657
258014,-4.0895033,6.4005103
40745,2.2147229,-3.1852963
722,-5.0408015,1.8363769
755,0.12373033,1.6357836
96397,4.074603,0.9961125
74929,-4.273076,-6.6583834
99904,6.267578,-2.0591018
126474,-3.4023144,5.667487
138069,-0.53832567,2.5172858
296784,-0.78823864,-1.7666737
218990,-5.6316476,-0.5155275
222493,-4.178329,-2.977455
359449,-3.9043908,2.7071428
359477,1.1695617,3.6291292
114013,-3.6816413,2.8611538
59547,-1.5298476,-4.8840656
237485,-4.5759773,-0.8169412
261516,-4.99015,3.921584
40943,1.446273,-0.71478677
354700,6.3453097,-2.8826914
25384,2.0348432,2.5136452
27771,-5.0058646,4.2779946
281304,-6.635939,-2.2281563
62374,-0.87813264,-2.1087413
96764,5.654735,4.021163
126702,0.19102699,0.09149285
126778,0.3272894,-1.9210057
185506,-3.8382132,3.873709
63068,4.175467,0.8174116
138472,1.1150641,-2.2781994
306321,-3.529422,3.6206188
211594,2.993255,-1.6271017
258418,-6.9701786,7.4825006
338106,-1.2567449,0.90206736
45363,1.2801298,-0.36454976
165838,0.89957833,-5.5549765
287817,0.6030705,-0.039117962
316242,1.7595125,0.12373147
316462,-0.5888939,2.9029167
237411,-1.9834107,-2.9968405
29973,0.797545,2.9942636
63379,3.7226555,-4.637407
236768,-2.3309855,0.09160241
38814,8.583506,-2.1023362
166221,-1.4065101,-3.0003595
319040,-4.847568,2.6722622
319067,-1.5818624,2.2101386
307382,-0.38534394,2.035958
126422,-4.0357475,5.7267537
128196,-1.6635067,6.0195723
58679,-3.6532981,-1.1490868
58683,-0.74361837,-4.1942563
182480,-4.719409,4.303614
64564,-1.6634173,-7.4401727
63728,2.2595503,-5.4309216
66400,1.0445268,-3.0616724
106041,5.9940267,-4.0114536
207529,0.0093715,-7.8323183
68776,-3.1695871,-3.0994291
74626,0.10063948,2.6989355
305797,-1.4825257,0.32520962
348199,-0.7571169,-0.34237295
352865,-1.3576139,1.2608812
243981,1.0918801,-0.09397755
245077,-2.2925944,6.660877
203232,0.21457623,-6.0040884
282126,-1.2127602,-9.012493
58714,-1.9372891,-0.5779246
117776,-1.8891804,0.66018295
117777,-5.3550854,4.9181895
119441,-3.9434786,4.445805
289973,-4.052797,5.708556
257524,-0.7581778,5.770195
67905,0.8482362,-5.655245
170694,-4.1295357,1.7784549
62768,4.5880475,-2.99977
116844,-0.8983565,4.089089
315552,-0.98485786,-0.69627583
315609,0.47171688,-1.5981891
315706,1.7558305,2.029376
315717,1.7587129,-1.5597742
338872,-3.8957286,4.339053
340115,-0.19106933,3.695746
12076,-4.0245476,-2.4104528
208926,4.8513613,-7.2265496
166706,1.0293494,-0.45789248
231722,-3.1068358,-2.6569958
5681,7.2184305,-1.6962155
217863,-1.3108587,3.4176106
160937,-1.8293211,-3.1650276
264028,-2.532109,-0.81955135
3672,-3.7514272,2.5540893
267192,-0.59748065,-3.7590375
87726,3.4360123,-3.9442327
194768,-2.8334367,3.179182
195059,-1.2052119,2.385283
251240,-4.63917,3.9048972
144823,-2.0070179,6.3085537
86791,3.867138,-2.5313182
333397,1.4536035,-2.1062393
333784,0.45532295,-0.57848597
59073,2.5104806,-3.6248155
328611,-2.4877462,2.391449
143629,-3.3483036,2.8241012
144212,-6.8680906,4.331429
144267,-4.041326,5.6699038
144642,-7.8241334,6.7194304
144714,-7.7273297,6.707557
205987,0.6676107,-6.901536
45651,-4.217348,1.6846554
46742,-2.0319195,-2.6904447
46852,-7.571808,1.7973039
46885,-6.45575,0.84470224
48156,-1.5641944,-3.6546001
106810,3.1896532,-5.6319175
166346,3.1407015,-2.399037
225397,1.1397098,-3.8654883
255052,-5.835881,-2.0065615
255079,-1.7455451,-0.64618796
255918,-4.811419,0.630507
41947,-0.21385956,-5.151285
105720,2.5917053,-5.7996316
277960,-4.276138,-1.5066565
280671,-4.9231634,-4.0963492
280777,-0.56147796,-6.2264047
27354,1.2799524,3.2705257
234325,-1.0650936,-1.4401327
97311,-2.8518257,5.807655
330216,-3.5759292,5.569273
229058,-1.9817721,-5.579523
231435,-3.8695486,-1.6367688
72986,1.77654,-5.3478084
168060,-0.50820464,-7.1232996
104815,6.3946385,-6.393391
262793,-2.2015274,-3.1939573
165106,-0.8329155,-4.396164
277534,2.8970644,-6.6603923
325056,-2.5332808,4.7365103
27742,-5.581827,10.561693
41102,-2.024968,-3.421902
283322,-1.6977744,-1.008101
285794,-0.5764802,-0.674838
289212,-1.410189,0.27432233
137007,-3.8287926,5.679281
165924,0.44833285,-2.944755
24892,-1.8276575,7.7481956
231322,-2.1620107,-2.4130268
315395,27.618305,12.36402
315631,0.95059246,-0.54989046
279578,1.7908524,-2.7079525
279625,9.864781,-4.559844
167629,0.70860076,-8.832788
167776,0.9463885,-2.1465
258634,-7.297574,6.384988
305577,-1.9389825,1.529616
136202,-1.5623603,0.5401519
223871,-2.1459699,-7.400935
270858,-4.6720176,0.11611082
138523,-2.9022706,1.201853
28923,1.5041493,-2.804738
217409,4.718244,-2.3260143
191100,1.0996156,-2.567855
223436,1.4498329,-5.0440392
231057,-3.1490705,0.22626935
44910,-1.6163341,-0.7697085
24796,-0.05833729,1.4039501
138081,0.37636384,1.9007344
274954,-1.6666088,-4.5988097
266133,-2.7743452,-5.51828
294286,-2.0621777,0.22552833
38797,7.032937,-1.0932866
297539,-3.4525104,0.32186252
228827,1.105638,-3.7043488
86187,8.393711,-6.0445485
200762,2.1011784,-4.8083386
200914,2.926792,-5.726077
200945,7.5155296,-5.78894
200964,2.9416347,0.3349666
200999,4.5297627,-0.85148185
201138,6.7780123,-1.3424475
272704,-6.537874,1.9586493
56811,0.32837412,-2.222188
79045,2.7668483,-0.19611344
281200,1.3241743,-0.080876395
140519,0.17605247,2.203144
140728,-2.0663543,1.3850132
33272,9.263657,-3.7032483
78913,-2.1534905,4.095968
28027,-6.7592893,8.482998
57418,-0.73628944,2.5228527
108583,1.1009175,-2.7921383
108642,5.0048914,-0.56496423
108748,3.405132,-0.10868471
108756,2.895598,-0.2871432
108758,4.1608124,-0.48774529
108759,2.9107232,-0.89614195
108760,3.4602244,0.5014307
108791,2.5939238,0.14043804
241609,-3.0570192,2.1916625
241615,-4.6878448,0.7880399
67489,0.17933577,-7.6298943
67708,5.9870143,-4.800582
67914,1.0253898,-3.5433288
70012,1.8070947,-4.653532
104598,3.2897763,-0.38132608
31725,-4.3013453,4.3471847
335300,-2.1567066,1.2388432
74112,7.3424187,-0.7312095
191864,-3.98691,5.483914
161142,2.132455,-10.233366
155101,1.5526379,-1.7331284
40373,2.3607802,-3.9004846
108820,2.0188541,0.32366976
108829,3.705876,1.5064479
291917,-2.2753308,2.4618633
338997,-3.3159654,2.9204373
76548,3.5896487,-6.2179275
309952,-4.1632967,2.4094043
314649,-5.2913485,3.3976853
222298,-2.7338858,-2.100691
144940,-1.6430701,2.504408
3508,-4.4929495,0.28496572
220776,-1.7134104,0.8883268
220778,-0.7531469,1.1486561
220782,0.89978886,4.9071364
220805,-2.5207293,0.39401683
220868,3.5129075,1.0272586
285406,-3.2461984,1.7983052
290812,-3.150442,0.54579276
356364,-2.8250854,-1.60414
264872,-5.691813,2.53416
264947,-5.024889,1.7350922
264948,-5.8523912,2.388697
364014,4.6679993,-8.910481
359912,-1.6472133,0.977048
236803,-2.2599041,2.4128594
167143,3.7058504,-1.5479293
309008,-0.60313517,1.0085459
39546,5.596794,-0.19994286
229531,4.158937,-4.7301254
237979,3.6364634,-2.828548
276957,-1.2230425,4.9969864
290379,4.767362,1.5952749
99797,7.3738146,-2.542815
210693,0.60284245,-5.834038
16656,-4.021061,1.8212804
275370,0.5724517,3.579784
54518,3.7741246,-3.977504
273239,-1.6060265,-4.450533
286210,2.079294,-6.3552103
72575,6.8109345,-1.1224114
158614,-0.9112248,-6.1346908
257372,1.3317841,5.18176
257911,1.7014922,4.675362
41846,7.2290244,-4.78919
210861,2.6241896,-4.108018
36329,-3.144343,-5.0311656
202438,2.872859,-4.3444448
354873,5.5409794,-2.2167947
11392,-4.4809604,-0.9471478
12550,-3.626054,-1.9463395
317775,-3.5678134,2.5219467
63073,4.7555323,-0.25592944
63210,5.1032815,-0.5619967
321148,-2.4262717,1.4685389
205949,0.56746775,-1.903634
235614,6.24526,-2.1582558
355990,4.4768806,-3.9036744
352479,-4.933715,3.7870088
85656,8.458737,-2.2348325
40987,3.8244452,-5.405708
41352,4.8678985,-5.6829653
64343,1.8556226,-5.2584968
64377,-0.50900334,-3.9926343
154971,1.2557884,-7.5574765
64985,2.6347907,-7.45712
66037,2.3422687,-8.0271
160309,3.9170368,-6.3512573
355353,4.710012,-3.9571075
98303,6.9842424,-4.912205
224508,3.052778,-3.650141
235898,-1.6748707,-1.0085626
106782,5.181969,-4.7656007
206236,-0.3231266,-8.727258
207396,1.4135349,-6.975927
40254,-1.3752306,3.4283102
39203,2.425751,-2.7791317
224529,-4.3019276,-0.0031166738
207471,0.6938918,-6.139815
122099,-7.159818,6.0774064
276335,-5.21881,2.3785796
60194,5.0246363,-2.1769142
84653,2.0033424,0.44882658
160341,4.650715,-6.359096
175472,-3.9774978,2.5313559
30787,-1.7004422,7.4354568
74882,-4.9984317,-2.4803836
74886,-4.88791,-3.723975
145993,-4.9053993,3.3465807
201147,2.1901667,-5.3237095
180774,-1.8954525,-1.4728957
61744,6.6498675,-6.396166
42980,5.0252104,-1.7581897
141889,-0.70015824,7.589753
39463,4.6771693,1.5067465
36264,3.5894632,-5.238574
106574,2.644421,-7.3126993
122918,-4.2916265,4.1260285
81951,0.458037,0.13083386
81952,2.7179651,-2.0648422
45704,-7.4576893,0.41749263
160194,-0.673235,-5.614346
141475,-5.733144,4.003698
64599,-2.0245185,-4.53083
348588,0.48561448,-2.5042024
85309,30.628088,17.19208
162981,1.7891613,1.6992354
341575,1.0794079,5.4295793
218717,-2.1699145,4.285011
298461,-1.1015745,-0.2466981
40863,-0.520594,-2.0866313
211002,-0.5981908,-1.2028817
80010,0.9131906,3.0562913
89355,3.407676,-2.6949053
285546,1.0970846,-1.5521033
36048,1.841554,-2.6218684
36303,8.227468,-3.8116093
89727,7.3376155,-1.9855766
39786,-1.2001696,-0.37076437
290936,-2.7276237,4.0955253
291492,-4.2116714,1.2219539
291799,-3.9472601,1.5891159
33783,-1.3709737,-2.2901332
356182,4.383165,-9.561764
66950,-0.4093857,-6.0980263
67378,3.107899,-7.1386743
70163,1.3088814,-6.9036417
189601,0.6610414,5.6037393
38789,6.9022226,0.017811436
38805,5.136811,1.4234214
320398,-3.609798,3.4719553
95518,-2.3700755,3.5713131
95640,-0.86023176,2.5247436
96407,-1.3218362,2.0345411
2993,-8.243326,5.350944
3328,-7.5219097,7.280947
3451,-7.2480025,6.8052325
3786,-6.785623,6.233226
8761,-1.4540656,3.6193352
8769,-0.83662856,4.827279
8878,-7.233006,4.50658
9024,-4.516791,3.469822
9035,-8.901811,6.777841
48332,1.1573482,2.272185
48342,1.3764803,1.1632991
95718,0.7463976,3.6014278
114339,-6.167615,4.476716
118860,-2.5357103,6.3366823
168673,1.1422155,-2.3072488
256716,-5.18999,7.292822
308275,-5.898828,5.017218
321225,-1.0138203,4.505807
267735,-4.835675,0.012759315
298633,-2.8435469,1.1159518
55487,2.9622633,-5.290181
313965,-3.023134,4.1473665
314191,-3.4793456,2.1956306
231351,-0.45334685,-2.5736012
253363,1.0457292,-0.30256188
158948,1.3701524,-7.479656
259424,-4.8997765,1.1694334
259713,-3.102282,-2.3109255
284376,-1.1732072,-7.6906896
284656,-0.5688276,-3.6049592
334555,0.36299595,0.29209572
335007,-5.5173535,2.888809
30897,-5.1247997,6.136012
110709,-7.4364567,2.178495
258284,-3.8714874,4.424425
258574,-4.628543,7.8705006
291345,-4.677483,8.08037
306597,-3.053553,5.792883
109676,0.6475997,-5.012321
165200,0.48730978,-4.2288284
278894,-0.94756275,-5.5183897
227091,14.559441,2.7121844
227242,5.374771,-4.4744506
41553,2.4792054,-2.1171615
157009,-0.8420106,-10.509996
153287,0.38611186,-9.836251
315217,-4.0209613,2.4893844
316085,4.679796,0.25737187
316550,1.9986271,2.1191516
165999,3.3723931,-2.2527437
172433,-3.9034035,0.6536441
83563,-0.28608233,7.9656534
71206,-1.8334264,-6.000669
73261,-2.5761535,-5.0758033
110661,-5.877016,2.413343
319200,-1.3791574,1.0890874
319225,-7.0853896,1.6868829
319808,-2.8722348,2.386274
321128,-4.960762,4.08988
321586,-5.9824924,4.3456397
164646,-0.027410919,-7.6641335
348670,-4.3246365,0.123287514
61115,3.1238637,-4.18792
115129,3.0942674,1.2150145
115237,0.4094536,0.87340826
249146,-5.3136725,1.087943
309608,2.8304398,-1.4279196
309613,1.3850387,0.7197199
309625,2.3466845,-1.9354945
309630,-1.1995898,0.6415207
268500,-0.8594516,-0.79001653
223241,1.8205916,-0.72508425
82785,0.21255603,4.6543794
286536,6.437701,-2.5428326
269558,-1.0189465,-0.44642112
352061,-0.108682565,1.5719001
320215,-1.724217,0.2092171
265959,-6.5169554,-2.8402338
187213,-3.3965526,4.0882545
218043,-5.199544,6.294714
25430,5.484304,4.73174
249359,1.6865606,-1.9213222
250678,-1.451088,1.4680785
8709,-4.4878254,2.842688
309713,-0.47455305,3.9568336
66620,-1.091717,-9.14519
160225,5.209861,-10.872052
160389,7.0977077,-9.4946785
161065,4.6216908,-9.034738
162354,0.6264844,-7.59901
42058,1.1673893,-9.469506
106736,5.3760405,-5.386934
117530,-4.6836667,3.9899764
198067,-7.6486583,-0.71423733
198195,-2.033625,-1.548803
198342,-2.2577188,-1.5005382
199394,-6.572125,1.7756552
199783,-5.0525804,-0.9444939
81758,-3.8650541,0.6871771
288555,-3.945843,4.288186
33384,5.318318,-0.40085804
36619,2.58938,-2.5440772
214664,7.052882,-4.2371287
155373,-2.8931558,-3.9426045
155742,1.8466866,-7.660273
155941,2.748608,-7.201304
266802,-2.501925,-2.4950738
267037,-4.4180603,0.31593078
301102,-4.0144176,0.04512555
300206,-2.7621157,-1.9716668
280077,2.1114273,-3.1255593
39181,5.7815742,-1.6438745
39671,3.658594,0.15304011
279384,-0.079751395,-4.8967595
191474,-1.9394192,-0.69646484
191477,-0.64016163,2.0047164
30219,-2.3997686,4.377238
332588,3.9306693,-3.118656
25644,-0.3009728,5.554474
28787,-3.2150407,7.120286
106458,1.603447,-6.4374595
106490,5.8395357,-4.709205
137219,-7.1904397,6.5853214
209457,0.5225491,-2.6833525
237817,1.26385,-4.969292
273217,-1.166534,-3.6850896
299606,-2.8678517,-1.0289956
7123,-7.0287557,3.6133466
352055,-1.8375393,0.5832938
146100,-4.7468314,2.9261723
106664,4.055632,-5.388543
